Vin	Rendimiento
1.523999999999942e+000	2.878777e+001
1.524999999999942e+000	2.879050e+001
1.525999999999942e+000	2.879323e+001
1.526999999999942e+000	2.879597e+001
1.527999999999942e+000	2.879870e+001
1.528999999999942e+000	2.880143e+001
1.529999999999942e+000	2.880415e+001
1.530999999999942e+000	2.880688e+001
1.531999999999941e+000	2.880960e+001
1.532999999999941e+000	2.881232e+001
1.533999999999941e+000	2.881503e+001
1.534999999999941e+000	2.881775e+001
1.535999999999941e+000	2.882046e+001
1.536999999999941e+000	2.882318e+001
1.537999999999941e+000	2.882588e+001
1.538999999999941e+000	2.882859e+001
1.539999999999941e+000	2.883129e+001
1.540999999999940e+000	2.883400e+001
1.541999999999940e+000	2.883669e+001
1.542999999999940e+000	2.883939e+001
1.543999999999940e+000	2.884209e+001
1.544999999999940e+000	2.884478e+001
1.545999999999940e+000	2.884748e+001
1.546999999999940e+000	2.885016e+001
1.547999999999940e+000	2.885285e+001
1.548999999999940e+000	2.885554e+001
1.549999999999939e+000	2.885822e+001
1.550999999999939e+000	2.886090e+001
1.551999999999939e+000	2.886358e+001
1.552999999999939e+000	2.886625e+001
1.553999999999939e+000	2.886893e+001
1.554999999999939e+000	2.887160e+001
1.555999999999939e+000	2.887427e+001
1.556999999999939e+000	2.887694e+001
1.557999999999939e+000	2.887960e+001
1.558999999999938e+000	2.888227e+001
1.559999999999938e+000	2.888493e+001
1.560999999999938e+000	2.888759e+001
1.561999999999938e+000	2.889024e+001
1.562999999999938e+000	2.889290e+001
1.563999999999938e+000	2.889555e+001
1.564999999999938e+000	2.889820e+001
1.565999999999938e+000	2.890084e+001
1.566999999999938e+000	2.890349e+001
1.567999999999937e+000	2.890613e+001
1.568999999999937e+000	2.890877e+001
1.569999999999937e+000	2.891141e+001
1.570999999999937e+000	2.891405e+001
1.571999999999937e+000	2.891668e+001
1.572999999999937e+000	2.891931e+001
1.573999999999937e+000	2.892194e+001
1.574999999999937e+000	2.892457e+001
1.575999999999937e+000	2.892719e+001
1.576999999999937e+000	2.892982e+001
1.577999999999936e+000	2.893244e+001
1.578999999999936e+000	2.893505e+001
1.579999999999936e+000	2.893767e+001
1.580999999999936e+000	2.894029e+001
1.581999999999936e+000	2.894289e+001
1.582999999999936e+000	2.894551e+001
1.583999999999936e+000	2.894811e+001
1.584999999999936e+000	2.895071e+001
1.585999999999936e+000	2.895332e+001
1.586999999999935e+000	2.895592e+001
1.587999999999935e+000	2.895852e+001
1.588999999999935e+000	2.896111e+001
1.589999999999935e+000	2.896370e+001
1.590999999999935e+000	2.896629e+001
1.591999999999935e+000	2.896888e+001
1.592999999999935e+000	2.897147e+001
1.593999999999935e+000	2.897405e+001
1.594999999999935e+000	2.897663e+001
1.595999999999934e+000	2.897921e+001
1.596999999999934e+000	2.898179e+001
1.597999999999934e+000	2.898436e+001
1.598999999999934e+000	2.898693e+001
1.599999999999934e+000	2.898950e+001
1.600999999999934e+000	2.899207e+001
1.601999999999934e+000	2.899463e+001
1.602999999999934e+000	2.899719e+001
1.603999999999934e+000	2.899975e+001
1.604999999999933e+000	2.900231e+001
1.605999999999933e+000	2.900487e+001
1.606999999999933e+000	2.900742e+001
1.607999999999933e+000	2.900997e+001
1.608999999999933e+000	2.901252e+001
1.609999999999933e+000	2.901507e+001
1.610999999999933e+000	2.901761e+001
1.611999999999933e+000	2.902015e+001
1.612999999999933e+000	2.902269e+001
1.613999999999932e+000	2.902523e+001
1.614999999999932e+000	2.902776e+001
1.615999999999932e+000	2.903029e+001
1.616999999999932e+000	2.903282e+001
1.617999999999932e+000	2.903535e+001
1.618999999999932e+000	2.903787e+001
1.619999999999932e+000	2.904039e+001
1.620999999999932e+000	2.904291e+001
1.621999999999932e+000	2.904543e+001
1.622999999999931e+000	2.904794e+001
1.623999999999931e+000	2.905045e+001
1.624999999999931e+000	2.905296e+001
1.625999999999931e+000	2.905547e+001
1.626999999999931e+000	2.905798e+001
1.627999999999931e+000	2.906048e+001
1.628999999999931e+000	2.906298e+001
1.629999999999931e+000	2.906547e+001
1.630999999999931e+000	2.906797e+001
1.631999999999930e+000	2.907046e+001
1.632999999999930e+000	2.907295e+001
1.633999999999930e+000	2.907544e+001
1.634999999999930e+000	2.907792e+001
1.635999999999930e+000	2.908040e+001
1.636999999999930e+000	2.908289e+001
1.637999999999930e+000	2.908537e+001
1.638999999999930e+000	2.908784e+001
1.639999999999930e+000	2.909031e+001
1.640999999999929e+000	2.909278e+001
1.641999999999929e+000	2.909525e+001
1.642999999999929e+000	2.909771e+001
1.643999999999929e+000	2.910017e+001
1.644999999999929e+000	2.910264e+001
1.645999999999929e+000	2.910509e+001
1.646999999999929e+000	2.910755e+001
1.647999999999929e+000	2.911000e+001
1.648999999999929e+000	2.911245e+001
1.649999999999928e+000	2.911490e+001
1.650999999999928e+000	2.911734e+001
1.651999999999928e+000	2.911978e+001
1.652999999999928e+000	2.912222e+001
1.653999999999928e+000	2.912466e+001
1.654999999999928e+000	2.912709e+001
1.655999999999928e+000	2.912952e+001
1.656999999999928e+000	2.913195e+001
1.657999999999928e+000	2.913438e+001
1.658999999999927e+000	2.913680e+001
1.659999999999927e+000	2.913923e+001
1.660999999999927e+000	2.914164e+001
1.661999999999927e+000	2.914407e+001
1.662999999999927e+000	2.914648e+001
1.663999999999927e+000	2.914889e+001
1.664999999999927e+000	2.915130e+001
1.665999999999927e+000	2.915370e+001
1.666999999999927e+000	2.915611e+001
1.667999999999926e+000	2.915851e+001
1.668999999999926e+000	2.916091e+001
1.669999999999926e+000	2.916330e+001
1.670999999999926e+000	2.916570e+001
1.671999999999926e+000	2.916808e+001
1.672999999999926e+000	2.917047e+001
1.673999999999926e+000	2.917286e+001
1.674999999999926e+000	2.917524e+001
1.675999999999926e+000	2.917762e+001
1.676999999999925e+000	2.918000e+001
1.677999999999925e+000	2.918237e+001
1.678999999999925e+000	2.918474e+001
1.679999999999925e+000	2.918711e+001
1.680999999999925e+000	2.918948e+001
1.681999999999925e+000	2.919184e+001
1.682999999999925e+000	2.919421e+001
1.683999999999925e+000	2.919656e+001
1.684999999999925e+000	2.919892e+001
1.685999999999924e+000	2.920127e+001
1.686999999999924e+000	2.920362e+001
1.687999999999924e+000	2.920597e+001
1.688999999999924e+000	2.920831e+001
1.689999999999924e+000	2.921066e+001
1.690999999999924e+000	2.921300e+001
1.691999999999924e+000	2.921533e+001
1.692999999999924e+000	2.921767e+001
1.693999999999924e+000	2.922000e+001
1.694999999999924e+000	2.922233e+001
