Time	Vin	Vo
3.559576295597544e-003	-9.999800e-003	-1.983028e-002
3.570719152740393e-003	-9.999517e-003	-1.984356e-002
3.582576295597527e-003	-9.999586e-003	-1.985678e-002
3.594433438454662e-003	-9.999654e-003	-1.986891e-002
3.606290581311796e-003	-9.999722e-003	-1.987994e-002
3.618147724168930e-003	-9.999790e-003	-1.988989e-002
3.630004867026064e-003	-9.999858e-003	-1.989874e-002
3.641862009883198e-003	-9.999926e-003	-1.990651e-002
3.653719152740332e-003	-9.999994e-003	-1.991318e-002
3.667147724168894e-003	-9.999902e-003	-1.992004e-002
3.680576295597455e-003	-9.999829e-003	-1.992632e-002
3.694004867026017e-003	-9.999775e-003	-1.993201e-002
3.707433438454579e-003	-9.999741e-003	-1.993712e-002
3.720862009883140e-003	-9.999727e-003	-1.994165e-002
3.734290581311702e-003	-9.999732e-003	-1.994559e-002
3.747719152740263e-003	-9.999756e-003	-1.994895e-002
3.764290581311680e-003	-9.999756e-003	-1.995275e-002
3.780862009883096e-003	-9.999756e-003	-1.995613e-002
3.797433438454513e-003	-9.999756e-003	-1.995908e-002
3.814004867025929e-003	-9.999756e-003	-1.996160e-002
3.830576295597345e-003	-9.999756e-003	-1.996369e-002
3.847147724168762e-003	-9.999756e-003	-1.996535e-002
3.863719152740178e-003	-9.999756e-003	-1.996659e-002
3.882862009883021e-003	-9.999780e-003	-1.996819e-002
3.902004867025864e-003	-9.999785e-003	-1.996961e-002
3.921147724168708e-003	-9.999770e-003	-1.997082e-002
3.940290581311550e-003	-9.999736e-003	-1.997184e-002
3.959433438454394e-003	-9.999683e-003	-1.997267e-002
3.978576295597236e-003	-9.999610e-003	-1.997330e-002
3.997719152740080e-003	-9.999517e-003	-1.997374e-002
3.999000000000001e-003	-9.999517e-003	-1.997374e-002
3.999438305480156e-003	-9.999994e-003	-1.997374e-002
4.000000000000000e-003	-9.999517e-003	-1.991271e-002
4.000999999999999e-003	9.995934e-003	-1.942729e-002
4.001742932259255e-003	1.001286e-002	-1.842164e-002
4.002521432988265e-003	9.984013e-003	-1.647757e-002
4.003503704735366e-003	1.001715e-002	-1.328038e-002
4.004503704735365e-003	9.982821e-003	-9.914384e-003
4.005503704735364e-003	1.001739e-002	-6.944643e-003
4.006503704735364e-003	9.983059e-003	-4.600511e-003
4.007503704735363e-003	1.001715e-002	-2.869115e-003
