Time	Vin	Vo
3.043000000000068e-003	-9.983067e-003	-2.016591e-002
3.044000000000068e-003	-1.001645e-002	-2.009057e-002
3.045000000000067e-003	-9.983305e-003	-2.002333e-002
3.046000000000066e-003	-1.001621e-002	-1.996754e-002
3.047000000000065e-003	-9.983543e-003	-1.992463e-002
3.048000000000065e-003	-1.001597e-002	-1.989459e-002
3.049000000000064e-003	-9.983782e-003	-1.987694e-002
3.050000000000063e-003	-1.001573e-002	-1.987027e-002
3.051000000000062e-003	-9.984020e-003	-1.987265e-002
3.052000000000062e-003	-1.001549e-002	-1.988171e-002
3.053000000000061e-003	-9.984259e-003	-1.989554e-002
3.054000000000060e-003	-1.001525e-002	-1.991271e-002
3.055000000000059e-003	-9.984497e-003	-1.993035e-002
3.056000000000059e-003	-1.001501e-002	-1.994752e-002
3.057000000000058e-003	-9.984735e-003	-1.996325e-002
3.058000000000057e-003	-1.001478e-002	-1.997660e-002
3.059000000000057e-003	-9.984974e-003	-1.998662e-002
3.060000000000056e-003	-1.001454e-002	-1.999377e-002
3.061000000000055e-003	-9.985212e-003	-1.999854e-002
3.062000000000054e-003	-1.001430e-002	-2.000044e-002
3.063000000000054e-003	-9.985451e-003	-2.000044e-002
3.064000000000053e-003	-1.001406e-002	-1.999854e-002
3.065000000000052e-003	-9.985689e-003	-1.999568e-002
3.066000000000051e-003	-1.001382e-002	-1.999186e-002
3.067000000000051e-003	-9.985928e-003	-1.998805e-002
3.068000000000050e-003	-1.001358e-002	-1.998423e-002
3.069000000000049e-003	-9.985928e-003	-1.998042e-002
3.070000000000048e-003	-1.001335e-002	-1.997756e-002
3.071000000000048e-003	-9.986166e-003	-1.997469e-002
3.072000000000047e-003	-1.001311e-002	-1.997279e-002
3.073000000000046e-003	-9.986404e-003	-1.997183e-002
3.074000000000045e-003	-1.001287e-002	-1.997136e-002
3.075000000000045e-003	-9.986643e-003	-1.997136e-002
3.076000000000044e-003	-1.001263e-002	-1.997183e-002
3.077000000000043e-003	-9.986881e-003	-1.997231e-002
3.078000000000043e-003	-1.001239e-002	-1.997279e-002
3.079000000000042e-003	-9.987120e-003	-1.997374e-002
3.080000000000041e-003	-1.001215e-002	-1.997469e-002
3.081000000000040e-003	-9.987358e-003	-1.997565e-002
3.082000000000040e-003	-1.001215e-002	-1.997660e-002
3.083000000000039e-003	-9.987597e-003	-1.997708e-002
3.084000000000038e-003	-1.001192e-002	-1.997756e-002
