time	V(vo)	V(vregp)	I(Rl)
1.540722201663543e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.542214749773328e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.543707297883113e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.545199845992899e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.547053932626419e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.548908019259939e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.550762105893460e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.552616192526981e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.554470279160501e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.556324365794022e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.558178452427542e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.559520668971201e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.560862885514859e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.562205102058518e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.563547318602176e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.564889535145835e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.566231751689493e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.567573968233152e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.568977181263960e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.570380394294767e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.571783607325575e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.573186820356383e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.574590033387191e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.575993246417999e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.577396459448807e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.578959291391993e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.580522123335180e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.582084955278367e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.583647787221554e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.585210619164741e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.586773451107928e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.588336283051114e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.590677372203546e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.593018461355977e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.595359550508408e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.597700639660839e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.600041728813270e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.602382817965701e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.604723907118132e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.614995419300138e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.616397986397562e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.617800553494986e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.619203120592410e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.620605687689834e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.622008254787258e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.623410821884682e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.624813388982106e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.628170864090659e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.631528339199212e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.634885814307765e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.638243289416318e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.641600764524871e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.644958239633424e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.648315714741977e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.650698529678857e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.653081344615738e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.655464159552618e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.657846974489498e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.660229789426378e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.662612604363258e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.664995419300139e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.666457584112927e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.667919748925716e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.669381913738505e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.670844078551294e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.672306243364083e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.673768408176872e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.675230572989661e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.678528450382849e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.681826327776036e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.685124205169224e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.688422082562412e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.691719959955600e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.695017837348788e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.698315714741976e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.700698529678856e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.703081344615737e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.705464159552617e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.707846974489497e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.710229789426377e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.712612604363258e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.714995419300138e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.717052710749948e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.719110002199757e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.721167293649567e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.723224585099377e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.725281876549187e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.727339167998996e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.729396459448806e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.730396459448806e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.735339167998996e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.740281876549187e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.745224585099377e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.750167293649568e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.755110002199758e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.760052710749949e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.764995419300139e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.769755461506116e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.774515503712093e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.779275545918070e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.784035588124046e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.788795630330023e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.793555672536000e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.798315714741977e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.801209750955002e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.804103787168027e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.806997823381052e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.809891859594077e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.812785895807102e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.815679932020127e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.818573968233152e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.824374608832351e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.830175249431550e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.835975890030748e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.841776530629947e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.847577171229146e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.853377811828345e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.859178452427543e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.864257399033594e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.869336345639644e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.874415292245695e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.879494238851746e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.884573185457796e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.889652132063847e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.894731078669897e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.898137205750362e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.901543332830826e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.904949459911291e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.908355586991756e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.911761714072220e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.915167841152685e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.918573968233150e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.925716825376007e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.932859682518865e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.940002539661723e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.947145396804580e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.954288253947438e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.961431111090296e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.968573968233153e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.975716825376011e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.982859682518868e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.990002539661726e-003	4.992220e+000	9.500000e+000	9.984440e-002
1.997145396804583e-003	4.992220e+000	9.500000e+000	9.984440e-002
2.004288253947441e-003	4.992220e+000	9.500000e+000	9.984440e-002
2.011431111090298e-003	4.992220e+000	9.500000e+000	9.984440e-002
2.018573968233156e-003	4.992220e+000	9.500000e+000	9.984440e-002
2.032859682518870e-003	4.992220e+000	9.500000e+000	9.984440e-002
2.047145396804583e-003	4.992220e+000	9.500000e+000	9.984440e-002
2.061431111090297e-003	4.992220e+000	9.500000e+000	9.984440e-002
2.075716825376012e-003	4.992220e+000	9.500000e+000	9.984440e-002
2.090002539661726e-003	4.992220e+000	9.500000e+000	9.984440e-002
2.104288253947439e-003	4.992220e+000	9.500000e+000	9.984440e-002
2.118573968233153e-003	4.992220e+000	9.500000e+000	9.984440e-002
2.173798788440574e-003	4.992220e+000	9.500000e+000	9.984440e-002
2.229023608647995e-003	4.992220e+000	9.500000e+000	9.984440e-002
2.284248428855416e-003	4.992220e+000	9.500000e+000	9.984440e-002
2.339473249062836e-003	4.992220e+000	9.500000e+000	9.984440e-002
2.394698069270257e-003	4.992220e+000	9.500000e+000	9.984440e-002
2.449922889477678e-003	4.992220e+000	9.500000e+000	9.984440e-002
2.505147709685099e-003	4.992220e+000	9.500000e+000	9.984440e-002
2.505540485112483e-003	4.992220e+000	9.500000e+000	9.984440e-002
3.372315714742027e-003	4.992220e+000	9.500000e+000	9.984440e-002
4.396315714742163e-003	4.992220e+000	9.500000e+000	9.984440e-002
4.999315714742243e-003	4.992220e+000	9.500000e+000	9.984440e-002
5.000000000000000e-003	4.992220e+000	9.500000e+000	9.984440e-002
